ID,Make,Model,Model Version,Price,Mileage,Gearbox,First Registration,Fuel Type,Power,Seller,Gears,Engine Size,Cylinders,Weight,Other Fuel Types,Fuel Consumption,CO2 Emissions,Emission Class,Electric Range,Link,Data,Site,Portugal
018d7a3a406c489ea861090de098b6be,BMW,216,d Facelift/1e-eig/Pano/Leder/Navi/Cruise/116000km,"€ 13,995.-1","116,000 km",Manual,02/2019,Diesel,85 kW (116 hp),Dealer,6,"1,496 cc",3,"1,555 kg",,,116 g/km (comb.),Euro 6d-TEMP,,https://www.autoscout24.com/offers/bmw-216-d-facelift-1e-eig-pano-leder-navi-cruise-116000km-diesel-blue-018d7a3a-406c-489e-a861-090de098b6be,2024-03-26,AutoScout24,No
a3b6f4a6c5f64635a3ba11054722b629,Mercedes-Benz,C 43 AMG,4-Matic BI-TURBO 367CV BREAK - TOIT PANORAM - GPS,"€ 29,950.-","103,852 km",Automatic,09/2016,Gasoline,270 kW (367 hp),Dealer,9,"2,996 cc",6,"1,735 kg",,,185 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/mercedes-benz-c-43-amg-4-matic-bi-turbo-367cv-break-toit-panoram-gps-gasoline-white-a3b6f4a6-c5f6-4635-a3ba-11054722b629,2024-03-26,AutoScout24,No
215cd5b82bd54473829614030694957d,Jaguar,F-Type,Coupe 3.0 *NUR GEWERBE* +Pano+S-Aga+Meridian+,"€ 27,880.-","146,054 km",Automatic,09/2014,Gasoline,250 kW (340 hp),Dealer,8,"2,995 cc",6,"1,577 kg",,,209 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/jaguar-f-type-coupe-3-0-nur-gewerbe-pano-s-aga-meridian-gasoline-red-215cd5b8-2bd5-4473-8296-14030694957d,2024-03-26,AutoScout24,No
9086f11c48284c4690dbf2071237e815,DS Automobiles,DS 3 Crossback,Chic 1.2 PureTech 100 App-Navi PDC,"€ 15,490.-1","32,430 km",Manual,03/2021,Gasoline,74 kW (101 hp),Dealer,6,"1,199 cc",3,"1,245 kg",,,108 g/km (comb.),Euro 6d,,https://www.autoscout24.com/offers/ds-automobiles-ds-3-crossback-chic-1-2-puretech-100-app-navi-pdc-gasoline-grey-9086f11c-4828-4c46-90db-f2071237e815,2024-03-26,AutoScout24,No
30098c89227e425dab0d6dec5e81f793,Mercedes-Benz,GLC 220,D 4 MATIC AUTOMAAT NAVIGATIE BLUETOOTH PDC LED,"€ 22,450.-","124,101 km",Automatic,11/2015,Diesel,125 kW (170 hp),Dealer,9,"2,143 cc",4,"1,845 kg",,,129 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/mercedes-benz-glc-220-d-4-matic-automaat-navigatie-bluetooth-pdc-led-diesel-grey-30098c89-227e-425d-ab0d-6dec5e81f793,2024-03-26,AutoScout24,No
55cb2b4389d942a583e75d42b30c971b,Mercedes-Benz,E 300,de *Comand*Kamera*Multibeam LED*Sitzheizg*,"€ 29,850.-1","110,901 km",Automatic,05/2020,Electric/Diesel,143 kW (194 hp),Dealer,,"1,950 cc",4,"2,060 kg",Electricity,,35 g/km (comb),Euro 6d-TEMP,52 km,https://www.autoscout24.com/offers/mercedes-benz-e-300-de-comand-kamera-multibeam-led-sitzheizg-electric-diesel-blue-55cb2b43-89d9-42a5-83e7-5d42b30c971b,2024-03-26,AutoScout24,No
095f77bffa80400581f84899f4cca81b,Mercedes-Benz,C 220,d Cabriolet AMG Line,"€ 26,990.-1","114,887 km",Automatic,06/2017,Diesel,120 kW (163 hp),Dealer,,"2,143 cc",,,,,124 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/mercedes-benz-c-220-d-cabriolet-amg-line-diesel-grey-095f77bf-fa80-4005-81f8-4899f4cca81b,2024-03-26,AutoScout24,No
3ce530fa7a2c4a108b1187e9ba7904a4,Land Rover,Range Rover Sport,3.0 TDV6 HSE,"€ 28,400.-","99,100 km",Automatic,06/2016,Diesel,183 kW (249 hp),Dealer,8,"2,993 cc",6,"2,183 kg",,,182 g/km (comb.),,,https://www.autoscout24.com/offers/land-rover-range-rover-sport-3-0-tdv6-hse-diesel-grey-3ce530fa-7a2c-4a10-8b11-87e9ba7904a4,2024-03-26,AutoScout24,No
18014a60d1cb4f1e8759407007aee7cc,Lexus,RC 300h,300 2.5 Hybrid F-Sport,"€ 27,900.-","144,931 km",Automatic,06/2016,Electric/Gasoline,133 kW (181 hp),Dealer,,"2,494 cc",4,"1,725 kg",Electricity,,116 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/lexus-rc-300h-300-2-5-hybrid-f-sport-electric-gasoline-white-18014a60-d1cb-4f1e-8759-407007aee7cc,2024-03-26,AutoScout24,No
e39570ce6879491784701cc1bd74ecbf,BMW,330,e M Sport ACC/HUD/GSHD/LASER/KEY/360/HIFI/18,"€ 28,980.-1","100,000 km",Automatic,11/2019,Electric/Gasoline,215 kW (292 hp),Dealer,,"1,998 cc",,,Electricity,,43 g/km (comb.),Euro 6d,,https://www.autoscout24.com/offers/bmw-330-e-m-sport-acc-hud-gshd-laser-key-360-hifi-18-electric-gasoline-white-e39570ce-6879-4917-8470-1cc1bd74ecbf,2024-03-26,AutoScout24,No
a4911dde5c3b4a028c8b42b2550a1628,BMW,X5,xDrive30d|Navi|BiXenon|Kamera|AHK|SHZ|Leder,"€ 28,490.-","142,000 km",Automatic,06/2014,Diesel,190 kW (258 hp),Dealer,,"2,993 cc",,,,,156 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/bmw-x5-xdrive30d-navi-bixenon-kamera-ahk-shz-leder-diesel-brown-a4911dde-5c3b-4a02-8c8b-42b2550a1628,2024-03-26,AutoScout24,No
5aaa32eff3ff4958a084e1340b0b9953,Audi,A6,40 TDi Business Ed. S-Tronic Tech LEDER/CUIR Matri,"€ 27,990.-1","112,603 km",Automatic,01/2019,Diesel,150 kW (204 hp),Dealer,7,"1,968 cc",4,,,,142 g/km (comb.),Euro 6d-TEMP,,https://www.autoscout24.com/offers/audi-a6-40-tdi-business-ed-s-tronic-tech-leder-cuir-matri-diesel-white-5aaa32ef-f3ff-4958-a084-e1340b0b9953,2024-03-26,AutoScout24,No
9bf35307eb3c42489343d3507098991a,Audi,A6,3.0 TDI quattro | LEDER | NAVI | STANDH.,"€ 22,990.-","100,000 km",Automatic,07/2014,Diesel,180 kW (245 hp),Dealer,7,"2,967 cc",6,"1,795 kg",,,156 g/km (comb.),Euro 5,,https://www.autoscout24.com/offers/audi-a6-3-0-tdi-quattro-leder-navi-standh-diesel-black-9bf35307-eb3c-4248-9343-d3507098991a,2024-03-26,AutoScout24,No
cd6113b3188e4948871bb98ebdc70bba,Volvo,V60,T6 AWD Recharge R-Design AHK/CAM/BLIS/HUD,"€ 29,980.-1","136,592 km",Automatic,02/2021,Electric/Gasoline,251 kW (341 hp),Dealer,8,"1,969 cc",4,"2,075 kg",Electricity,,42 g/km (comb),Euro 6d,53 km,https://www.autoscout24.com/offers/volvo-v60-t6-awd-recharge-r-design-ahk-cam-blis-hud-electric-gasoline-grey-cd6113b3-188e-4948-871b-b98ebdc70bba,2024-03-26,AutoScout24,No
e5756be90fd04a84aa350aba9ad414f7,Mercedes-Benz,C 220,Coupé +AMG-LINE+LED+R-KAMERA,"€ 29,890.-","85,000 km",Automatic,05/2017,Diesel,125 kW (170 hp),Dealer,9,"2,143 cc",4,"1,605 kg",,,0 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/mercedes-benz-c-220-coupe-amg-line-led-r-kamera-diesel-black-e5756be9-0fd0-4a84-aa35-0aba9ad414f7,2024-03-26,AutoScout24,No
70d3482084de47db8ba92028445abc74,Mercedes-Benz,E 220,Coupé 220dA Business LEDER/CUIR LED GPS PDC CAM,"€ 29,990.-1","85,938 km",Automatic,01/2019,Diesel,120 kW (163 hp),Dealer,9,"1,950 cc",4,,,,154 g/km (comb.),Euro 6d-TEMP,,https://www.autoscout24.com/offers/mercedes-benz-e-220-coupe-220da-business-leder-cuir-led-gps-pdc-cam-diesel-green-70d34820-84de-47db-8ba9-2028445abc74,2024-03-26,AutoScout24,No
eb70597e2e4249aea4cc5969e1c59577,BMW,320,d M-PACK *LEDER*GPS*SENSOREN V+A*,"€ 15,500.-","147,579 km",Manual,10/2016,Diesel,120 kW (163 hp),Dealer,6,"1,995 cc",4,,,,102 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/bmw-320-d-m-pack-leder-gps-sensoren-v-a-diesel-black-eb70597e-2e42-49ae-a4cc-5969e1c59577,2024-03-26,AutoScout24,No
4cd80439979c4e41b7701631246399d4,Mercedes-Benz,C 250,C 250 AMG/Navigation/Night/Memory/Multibeam Autom.,"€ 29,670.-","46,036 km",Automatic,07/2016,Gasoline,155 kW (211 hp),Dealer,7,"1,991 cc",4,"1,540 kg",,,133 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/mercedes-benz-c-250-c-250-amg-navigation-night-memory-multibeam-autom-gasoline-black-4cd80439-979c-4e41-b770-1631246399d4,2024-03-26,AutoScout24,No
697f6261105e49cdb4b8b85d1a23fb34,Mercedes-Benz,A 45 AMG,4-MATIC | FACELIFT | PANO | 381 PK | CAMERA,"€ 29,995.-","85,900 km",Automatic,01/2017,Gasoline,280 kW (381 hp),Dealer,,"1,991 cc",4,,,,171 g/km (comb.),Euro 6d-TEMP,,https://www.autoscout24.com/offers/mercedes-benz-a-45-amg-4-matic-facelift-pano-381-pk-camera-gasoline-black-697f6261-105e-49cd-b4b8-b85d1a23fb34,2024-03-26,AutoScout24,No
85f0651cfa614c5088706127d1ed420f,Volkswagen,Tiguan,2.0 TDI*DSG*4M*R LINE*VIRUT*NAVI*LED*KYLG,"€ 26,990.-1","134,850 km",Automatic,08/2019,Diesel,176 kW (239 hp),Dealer,,"1,968 cc",,,,,162 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/volkswagen-tiguan-2-0-tdi-dsg-4m-r-line-virut-navi-led-kylg-diesel-black-85f0651c-fa61-4c50-8870-6127d1ed420f,2024-03-26,AutoScout24,No
6774037edbaf4ddc92c98f575cb51c35,Mercedes-Benz,C 400,4M AVANTGARDE ILS STHZG COMAND DISTRONIC,"€ 26,490.-","132,250 km",Automatic,12/2016,Gasoline,245 kW (333 hp),Dealer,,"2,996 cc",6,"1,645 kg",,,176 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/mercedes-benz-c-400-4m-avantgarde-ils-sthzg-comand-distronic-gasoline-white-6774037e-dbaf-4ddc-92c9-8f575cb51c35,2024-03-26,AutoScout24,No
399f3bf5fec740b6875835cb23eb8fd1,Audi,S3,Sportback Black Edition Led Navi Leder 19 Zol,"€ 25,940.-","132,600 km",Automatic,05/2018,Gasoline,228 kW (310 hp),Dealer,7,"1,984 cc",4,"1,590 kg",,,195 g/km (comb.),Euro 6d-TEMP,,https://www.autoscout24.com/offers/audi-s3-sportback-black-edition-led-navi-leder-19-zol-gasoline-black-399f3bf5-fec7-40b6-8758-35cb23eb8fd1,2024-03-26,AutoScout24,No
62a4b43a3c244388bf232d1350fdd79d,Mercedes-Benz,E 220,220 d business sport 4matic auto,"€ 28,000.-","127,743 km",Semi-automatic,06/2018,Diesel,143 kW (194 hp),Dealer,,"1,950 cc",4,"1,735 kg",,,131 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/mercedes-benz-e-220-220-d-business-sport-4matic-auto-diesel-black-62a4b43a-3c24-4388-bf23-2d1350fdd79d,2024-03-26,AutoScout24,No
f3078d5789904659bbe16e53629e9efe,Mercedes-Benz,CLA 200,200dA Business Solution AMG Line+ Night LEDER/ALCA,"€ 26,490.-1","99,687 km",Automatic,02/2020,Diesel,110 kW (150 hp),Dealer,9,"1,950 cc",4,,,,129 g/km (comb.),Euro 6d,,https://www.autoscout24.com/offers/mercedes-benz-cla-200-200da-business-solution-amg-line-night-leder-alca-diesel-grey-f3078d57-8990-4659-bbe1-6e53629e9efe,2024-03-26,AutoScout24,No
802a5e4e59634064b9480110cf624813,Mercedes-Benz,C 300,T d 4Matic  AMG designo  # Auto-Schiller,"€ 27,900.-1","149,600 km",Automatic,01/2021,Diesel,180 kW (245 hp),Dealer,,"1,950 cc",,,,,139 g/km (comb.),,,https://www.autoscout24.com/offers/mercedes-benz-c-300-t-d-4matic-amg-designo-auto-schiller-diesel-grey-802a5e4e-5963-4064-b948-0110cf624813,2024-03-26,AutoScout24,No
e288646ef0724b91b3b827ee3352fbc8,Mercedes-Benz,C 220,coupe 220 d premium 4matic auto,"€ 28,400.-1","131,987 km",Semi-automatic,03/2017,Diesel,125 kW (170 hp),Dealer,,"2,143 cc",4,"1,670 kg",,,122 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/mercedes-benz-c-220-coupe-220-d-premium-4matic-auto-diesel-black-e288646e-f072-4b91-b3b8-27ee3352fbc8,2024-03-26,AutoScout24,No
9db8fba9dc5c45698d2513d70ecf2724,BMW,220,d Coupe M-Sport xDrive 19`Alu HiFi Shadow,"€ 23,800.-","99,800 km",Automatic,05/2017,Diesel,140 kW (190 hp),Dealer,8,"1,995 cc",4,"1,560 kg",,,114 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/bmw-220-d-coupe-m-sport-xdrive-19-alu-hifi-shadow-diesel-black-9db8fba9-dc5c-4569-8d25-13d70ecf2724,2024-03-26,AutoScout24,No
12b6a450471d47c1a913b5ae23da02b9,Audi,A3,SPB 2.0 TDI S tronic Business,"€ 15,900.-","128,000 km",Automatic,08/2016,Diesel,110 kW (150 hp),Dealer,6,"1,968 cc",4,"1,395 kg",,,118 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/audi-a3-spb-2-0-tdi-s-tronic-business-diesel-white-12b6a450-471d-47c1-a913-b5ae23da02b9,2024-03-26,AutoScout24,No
52d968852363493eb7fefac3225bd0a3,Audi,A4,Avant S line 2.0TDI clean diesel qu. S tronic,"€ 19,980.-","143,800 km",Automatic,05/2015,Diesel,140 kW (190 hp),Dealer,7,"1,968 cc",,,,,,Euro 6,,https://www.autoscout24.com/offers/audi-a4-avant-s-line-2-0tdi-clean-diesel-qu-s-tronic-diesel-silver-52d96885-2363-493e-b7fe-fac3225bd0a3,2024-03-26,AutoScout24,No
af2b7935d9f74969a5201207c8d5313d,Audi,A6,Avant 3.0 TDI clean diesel quattro S-Line,"€ 24,899.-","140,200 km",Automatic,03/2016,Diesel,200 kW (272 hp),Dealer,,"2,967 cc",,,,,138 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/audi-a6-avant-3-0-tdi-clean-diesel-quattro-s-line-diesel-white-af2b7935-d9f7-4969-a520-1207c8d5313d,2024-03-26,AutoScout24,No
30754ffb34db45cb91d004fe5dab6ed3,Audi,TT,TT Roadster 2.0 TFSI quattro+NAVI+MATRIX+ALCAN.,"€ 23,890.-","115,600 km",Automatic,06/2015,Gasoline,169 kW (230 hp),Dealer,6,"1,984 cc",4,,,,158 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/audi-tt-tt-roadster-2-0-tfsi-quattro-navi-matrix-alcan-gasoline-white-30754ffb-34db-45cb-91d0-04fe5dab6ed3,2024-03-26,AutoScout24,No
ef0bf2af4d4c4662a49a61517f14f09e,Mercedes-Benz,C 200,C 200 *AMG*NAVI*SHZ*KLIMA*KAMERA*PANO*HEAD-UP* LED,"€ 27,988.-","117,569 km",Automatic,01/2018,Gasoline,135 kW (184 hp),Dealer,9,"1,991 cc",4,,,,131 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/mercedes-benz-c-200-c-200-amg-navi-shz-klima-kamera-pano-head-up-led-gasoline-black-ef0bf2af-4d4c-4662-a49a-61517f14f09e,2024-03-26,AutoScout24,No
bed204d03f7f457e9373d2de1062d458,BMW,530,e Iperformance Hybrid Autom. - M Pack - GPS - T...,"€ 29,990.-1","121,798 km",Automatic,10/2017,Electric/Gasoline,185 kW (252 hp),Dealer,,"1,998 cc",4,,Electricity,,46 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/bmw-530-e-iperformance-hybrid-autom-m-pack-gps-t-electric-gasoline-white-bed204d0-3f7f-457e-9373-d2de1062d458,2024-03-26,AutoScout24,No
c2a831af09b040a6b5a3c223a6c780b6,Mercedes-Benz,Sprinter,III Kasten 316 CDI Aut. *AHK*KAM*MBUX*,"€ 27,999.-","147,006 km",Automatic,10/2019,Diesel,120 kW (163 hp),Dealer,,"2,143 cc",,,,,197 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/mercedes-benz-sprinter-iii-kasten-316-cdi-aut-ahk-kam-mbux-diesel-black-c2a831af-09b0-40a6-b5a3-c223a6c780b6,2024-03-26,AutoScout24,No
fe55562ff57e48369e7c3bbd0955c65c,Jaguar,XE,3.0 V6 S Heap-UP R.Kamera Keyless Xenon,"€ 21,900.-","130,600 km",Automatic,10/2016,Gasoline,250 kW (340 hp),Dealer,8,"2,995 cc",6,"1,665 kg",,,192 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/jaguar-xe-3-0-v6-s-heap-up-r-kamera-keyless-xenon-gasoline-red-fe55562f-f57e-4836-9e7c-3bbd0955c65c,2024-03-26,AutoScout24,No
64292589ae0e4e4684c7f6ad45c1755a,Mercedes-Benz,C 220,Coupe d Premium auto,"€ 28,900.-","104,175 km",Automatic,01/2018,Diesel,125 kW (170 hp),Dealer,9,"2,143 cc",4,"1,615 kg",,,106 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/mercedes-benz-c-220-coupe-d-premium-auto-diesel-grey-64292589-ae0e-4e46-84c7-f6ad45c1755a,2024-03-26,AutoScout24,No
b9a9a081147f44e883989c262716d903,Audi,A4,Avant S line 35 TDI S tronic matrix LED/ AHK/ Stan,"€ 28,880.-1","75,000 km",Automatic,01/2021,Diesel,120 kW (163 hp),Dealer,,"1,968 cc",,,,,141.8 g/km (comb.),Euro 6d,,https://www.autoscout24.com/offers/audi-a4-avant-s-line-35-tdi-s-tronic-matrix-led-ahk-stan-diesel-black-b9a9a081-147f-44e8-8398-9c262716d903,2024-03-26,AutoScout24,No
df138d3a3c3d48898df64063c8a65d80,Mercedes-Benz,GLC 250,GLC 250 d Executive 4matic auto,"€ 24,900.-","132,000 km",Automatic,10/2017,Diesel,150 kW (204 hp),Dealer,9,"2,143 cc",4,"1,845 kg",,,161 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/mercedes-benz-glc-250-glc-250-d-executive-4matic-auto-diesel-grey-df138d3a-3c3d-4889-8df6-4063c8a65d80,2024-03-26,AutoScout24,No
e8c2e640f01b43499183867f75b8c0b2,Ford,Focus,ST Break 2.0 i ecoboost 250pk '16 126000km (24147),"€ 16,950.-","126,737 km",Manual,05/2016,Gasoline,206 kW (280 hp),Dealer,6,"2,300 cc",4,"1,547 kg",,,159 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/ford-focus-st-break-2-0-i-ecoboost-250pk-16-126000km-24147-gasoline-black-e8c2e640-f01b-4349-9183-867f75b8c0b2,2024-03-26,AutoScout24,No
56e5994376944d89854001a0cfd02252,BMW,X1,2.0 DA / Xdrive / Boite Auto / Gps Pro / HUD / LED,"€ 26,490.-","98,000 km",Automatic,01/2021,Diesel,110 kW (150 hp),Dealer,8,"1,995 cc",4,"1,680 kg",,,121 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/bmw-x1-2-0-da-xdrive-boite-auto-gps-pro-hud-led-diesel-grey-56e59943-7694-4d89-8540-01a0cfd02252,2024-03-26,AutoScout24,No
215cd5b82bd54473829614030694957d,Jaguar,F-Type,Coupe 3.0 *NUR GEWERBE* +Pano+S-Aga+Meridian+,"€ 27,880.-","146,054 km",Automatic,09/2014,Gasoline,250 kW (340 hp),Dealer,8,"2,995 cc",6,"1,577 kg",,,209 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/jaguar-f-type-coupe-3-0-nur-gewerbe-pano-s-aga-meridian-gasoline-red-215cd5b8-2bd5-4473-8296-14030694957d,2024-03-26,AutoScout24,No
533e7c0a8e584256bbec0d2eb3fe6d01,Audi,A4,35 TDI Aut. S-Line NAV+MATRIX-LED+ACC+KAMERA,"€ 29,749.-1","89,450 km",Automatic,07/2020,Diesel,120 kW (163 hp),Dealer,7,"1,968 cc",4,"1,570 kg",,,106 g/km (comb.),Euro 6d-TEMP,,https://www.autoscout24.com/offers/audi-a4-35-tdi-aut-s-line-nav-matrix-led-acc-kamera-diesel-white-533e7c0a-8e58-4256-bbec-0d2eb3fe6d01,2024-03-26,AutoScout24,No
f98b6997218f427cbbaca6b2448adb20,BMW,X4,"X-Drive Leder""Xenon""Navi""Sport","€ 24,490.-","87,000 km",Automatic,02/2015,Diesel,190 kW (258 hp),Dealer,,"2,993 cc",,,,,0 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/bmw-x4-x-drive-leder-xenon-navi-sport-diesel-black-f98b6997-218f-427c-bbac-a6b2448adb20,2024-03-26,AutoScout24,No
7bb57ee2b88e4ce987f9429d46ae6d53,BMW,430,i Gran Coupe xDrive|M-SPORTPAKET|LED|KAMERA,"€ 29,770.-","52,070 km",Automatic,05/2017,Gasoline,185 kW (252 hp),Dealer,,"1,998 cc",,,,,138 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/bmw-430-i-gran-coupe-xdrive-m-sportpaket-led-kamera-gasoline-white-7bb57ee2-b88e-4ce9-87f9-429d46ae6d53,2024-03-26,AutoScout24,No
36472d1236434a9fa035de1f10669a4d,Hyundai,SANTA FE,2WD | NAVI | SHZ | CARPLAY | DAB,"€ 23,900.-","87,600 km",Manual,01/2019,Diesel,110 kW (150 hp),Dealer,6,"1,995 cc",4,"1,855 kg",,,151 g/km (comb.),Euro 6d-TEMP,,https://www.autoscout24.com/offers/hyundai-santa-fe-2wd-navi-shz-carplay-dab-diesel-black-36472d12-3643-4a9f-a035-de1f10669a4d,2024-03-26,AutoScout24,No
e744083c4e6f41f8b91ef4cbb3eae40a,Land Rover,Range Rover Evoque,✅️1AN GARANTIE✅️CONTROL TECHNIQUE ✅️ ATTACHE REMOR,"€ 28,999.-","95,811 km",Automatic,02/2019,Diesel,132 kW (179 hp),Dealer,9,"1,999 cc",4,"1,967 kg",,,,Euro 6d-TEMP,,https://www.autoscout24.com/offers/land-rover-range-rover-evoque-1an-garantiecontrol-technique--attache-remor-diesel-white-e744083c-4e6f-41f8-b91e-f4cbb3eae40a,2024-03-26,AutoScout24,No
545c9217a358496ba79c44d0e42cdcd4,Mercedes-Benz,C 200,Cdi | GPS | Airco | park sensor | 1j Garantie✅,"€ 20,800.-","98,000 km",Automatic,03/2018,Diesel,100 kW (136 hp),Dealer,9,"2,143 cc",4,"1,505 kg",,,109 g/km (comb.),Euro 6c,,https://www.autoscout24.com/offers/mercedes-benz-c-200-cdi-gps-airco-park-sensor-1j-garantie-diesel-black-545c9217-a358-496b-a79c-44d0e42cdcd4,2024-03-26,AutoScout24,No
a7e6732dd5ff4e87be223fb32e503d65,Mercedes-Benz,C 300,Coupe 9G-TRONIC AMG Line+LED+Kamera+SHZ,"€ 29,900.-","59,989 km",Automatic,07/2018,Gasoline,190 kW (258 hp),Dealer,9,"1,991 cc",4,"1,600 kg",,,147 g/km (comb.),Euro 6d-TEMP,,https://www.autoscout24.com/offers/mercedes-benz-c-300-coupe-9g-tronic-amg-line-led-kamera-shz-gasoline-blue-a7e6732d-d5ff-4e87-be22-3fb32e503d65,2024-03-26,AutoScout24,No
33d2aab001514222a0a1e54cfe2fd186,Audi,A5,SpB 2.0 TDI Ultra S-Line NAV+LED+AHK+ACC+PANO,"€ 26,749.-1","104,750 km",Automatic,10/2017,Diesel,140 kW (190 hp),Dealer,7,"1,968 cc",4,"1,595 kg",,,106 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/audi-a5-spb-2-0-tdi-ultra-s-line-nav-led-ahk-acc-pano-diesel-grey-33d2aab0-0151-4222-a0a1-e54cfe2fd186,2024-03-26,AutoScout24,No
89e4abb020d140879f4b8d33e36cd92f,Volvo,XC60,"D4 AWD R Design  T.Leder,Navi,LED,PDC","€ 25,900.-1","119,600 km",Manual,07/2018,Diesel,140 kW (190 hp),Dealer,,"1,969 cc",,,,,,Euro 6d-TEMP,,https://www.autoscout24.com/offers/volvo-xc60-d4-awd-r-design-t-leder-navi-led-pdc-diesel-black-89e4abb0-20d1-4087-9f4b-8d33e36cd92f,2024-03-26,AutoScout24,No
8f5160d1003a486e99adbf6504aff7d7,Audi,A6,3.0 TDI Lim. quattro Tiptronic S-line+BiXenon,"€ 23,799.-","135,754 km",Automatic,07/2017,Diesel,235 kW (320 hp),Dealer,8,"2,967 cc",6,"1,910 kg",,,159 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/audi-a6-3-0-tdi-lim-quattro-tiptronic-s-line-bixenon-diesel-black-8f5160d1-003a-486e-99ad-bf6504aff7d7,2024-03-26,AutoScout24,No
d1c83104d7ba41019dffc2888e9b9eae,Audi,A5,2.0 TDi Quattro Sport S tronic   garantie 12 mois,"€ 26,490.-","86,128 km",Automatic,08/2018,Diesel,140 kW (190 hp),Dealer,7,"1,968 cc",4,"1,675 kg",,,121 g/km (comb.),Euro 6d-TEMP,,https://www.autoscout24.com/offers/audi-a5-2-0-tdi-quattro-sport-s-tronic-garantie-12-mois-diesel-black-d1c83104-d7ba-4101-9dff-c2888e9b9eae,2024-03-26,AutoScout24,No
433c154e9b064de3805aa0ed565125f3,Volkswagen,Golf,Golf 5p 2.0 tdi R-line Executive 150cv dsg,"€ 17,500.-","88,600 km",Automatic,04/2016,Diesel,110 kW (150 hp),Dealer,6,"1,968 cc",4,"1,376 kg",,,119 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/volkswagen-golf-golf-5p-2-0-tdi-r-line-executive-150cv-dsg-diesel-grey-433c154e-9b06-4de3-805a-a0ed565125f3,2024-03-26,AutoScout24,No
c68aed7c8d8c4645b33a48a6e6f51241,Audi,A5,SpB 2.0 TDI Ultra S-Line NAV+LED+AHK+ACC+PANO,"€ 26,749.-1","104,750 km",Automatic,10/2017,Diesel,140 kW (190 hp),Dealer,7,"1,968 cc",4,"1,595 kg",,,106 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/audi-a5-spb-2-0-tdi-ultra-s-line-nav-led-ahk-acc-pano-diesel-grey-c68aed7c-8d8c-4645-b33a-48a6e6f51241,2024-03-26,AutoScout24,No
e40c882341b246fd8b1882460b15ee35,Mercedes-Benz,A 45 AMG,A AMG 45 4matic 381cv auto my16,"€ 28,900.-","73,000 km",Automatic,02/2016,Gasoline,280 kW (381 hp),Dealer,7,"1,991 cc",4,"1,555 kg",,,162 g/km (comb.),,,https://www.autoscout24.com/offers/mercedes-benz-a-45-amg-a-amg-45-4matic-381cv-auto-my16-gasoline-grey-e40c8823-41b2-46fd-8b18-82460b15ee35,2024-03-26,AutoScout24,No
5ce614dfa22f45a487355c38fcaa0485,Volkswagen,Touareg,3.0TDI 4Motion+BiXen+Nav+STHZ+Kamera+EU6,"€ 28,490.-1","134,539 km",Automatic,03/2017,Diesel,193 kW (262 hp),Dealer,8,"2,967 cc",6,"2,251 kg",,,180 g/km (comb.),Euro 6,,https://www.autoscout24.com/offers/volkswagen-touareg-3-0tdi-4motion-bixen-nav-sthz-kamera-eu6-diesel-black-5ce614df-a22f-45a4-8735-5c38fcaa0485,2024-03-26,AutoScout24,No
